id,grid_id,score,data_source,borough,zip,latitude,longitude,lat_lon,address,status,cb_num,cncldist,category,assemblydist,coundist,gardenname,juris,geometry,openhrsf,openhrsm,openhrssa,openhrssu,openhrsth,openhrstu,openhrsw,statesenatedist,censustract,crossstreets
230833,2452,7.720000000000001,df_gardens,Manhattan,10035.0,40.796076,-73.93205,-3016.1375306358,326 Pleasant Avenue,Active,111.0,13.0,Garden,68.0,8.0,Los Amigos Garden NYRP,NYRP,POINT (-73.93205 40.796076),,,,,,,,29.0,178.0,
230834,2452,7.720000000000001,df_gardens,Manhattan,10035.0,40.79637,-73.933589,-3016.2220522719304,429-433 East 117th Street,Active,111.0,13.0,Garden,68.0,8.0,East Harlem Community Garden,MLT,POINT (-73.933589 40.79637),,,,,,,,29.0,178.0,1st & Pleasant Avenues
230835,1857,19.11,df_gardens,Manhattan,10009.0,40.721486,-73.979595,-3012.55904207817,293-295 East 3rd Street,Active,103.0,10.0,Garden,65.0,2.0,"All People's Garden, Inc.",MLT,POINT (-73.979595 40.721486),,,,,,,,27.0,26.01,Avenues C & D
230836,2686,7.99,df_gardens,Manhattan,10031.0,40.823554,-73.949275,-3018.87222122335,1656 Amsterdam Avenue,Active,109.0,13.0,Garden,71.0,7.0,Hope Steven Garden,MLT,POINT (-73.949275 40.823554),,,,,,,,30.0,229.0,142nd St & Hamilton Pl & Amsterdam Avenue
230837,2511,6.13,df_gardens,Manhattan,10035.0,40.802215,-73.934981,-3016.7109907829145,236-242 East 124th Street,Active,111.0,13.0,Garden,68.0,8.0,Carver Community Garden,MLT,POINT (-73.934981 40.802215),,,,,,,,30.0,194.0,2nd & 3rd Avenues
230838,1856,8.32,df_gardens,Manhattan,10003.0,40.725429,-73.991067,-3013.3179457427427,16-18 East 2nd Street,Active,103.0,10.0,Garden,66.0,2.0,Albert's Garden,MLT,POINT (-73.991067 40.725429),4:00p - 7:00p,,10:00a - 1:00p & 4:00p - 7:00p,10:00a - 4:00p,,10:00a - 5:00p,10:00a - 1:00p,27.0,36.02,Bowery & 2nd Avenue
230839,2392,4.380000000000001,df_gardens,Manhattan,10029.0,40.790151,-73.944761,-3016.217966848911,203 East 104th Street,Not GreenThumb,111.0,13.0,Garden,68.0,8.0,El Sitio Feliz (The Happy Place),ACS/PRI,POINT (-73.944761 40.790151),,,,,,,,29.0,170.0,2nd & 3rd Avenues
230840,2687,10.54,df_gardens,Manhattan,10031.0,40.828797,-73.945654,-3019.1120961982383,499 West 150th Street,Active,109.0,13.0,Garden,71.0,7.0,Lucille McClarey Wicked Friendship Garden,NYRP,POINT (-73.945654 40.828797),,,,,,,,30.0,237.0,
230841,2509,17.18,df_gardens,Manhattan,10027.0,40.806988,-73.952159,-3017.7648648870913,252 West 121st Street,Active,110.0,13.0,Garden,70.0,9.0,Five Star Gardens,MLT,POINT (-73.952159 40.806988),,,,,,,,30.0,220.0,Adam Clayton Powell & Fredrick Douglas Blvds
230842,2686,7.99,df_gardens,Manhattan,10031.0,40.826155,-73.948297,-3019.0246353080347,522 West 146th Street,Active,109.0,13.0,Garden,71.0,7.0,Serenity Gardens,MLT,POINT (-73.948297 40.826155),,,,,,,,30.0,229.0,Amsterdam Ave. and Broadway
230843,2451,9.85,df_gardens,Manhattan,10029.0,40.796772,-73.946059,-3016.760509321548,1673 Madison Avenue,Active,111.0,13.0,Garden,68.0,8.0,Diversity Edible Farm Garden,DPR,POINT (-73.946059 40.796772),,,,,,,,29.0,174.02,E. 111th & E. 112th Streets.
230844,2569,14.32,df_gardens,Manhattan,10027.0,40.809794,-73.942975,-3017.59757749715,54 W 129th Street,Active,110.0,13.0,Garden,70.0,9.0,Harlem Village Green,PRI,POINT (-73.942975 40.809794),,,,,,,,30.0,208.0,
230845,2452,7.720000000000001,df_gardens,Manhattan,10035.0,40.796483,-73.933859,-3016.241421817897,421 East 117th Street,Active,111.0,13.0,Garden,68.0,8.0,Home Depot Children's Garden,NYRP,POINT (-73.933859 40.796483),,,,,,,,29.0,178.0,btw 1st Ave and Pleasant
230846,1855,7.349999999999999,df_gardens,Manhattan,10012.0,40.727582,-73.998737,-3013.789629063934,511 LaGuardia Place,Active,102.0,10.0,Garden,66.0,2.0,LaGuardia Corner Community Garden,DOT,POINT (-73.998737 40.727582),6:00 p.m. to 8:00 p.m.,6:00 p.m. to 8:00 p.m.,2:00 p.m. to 6:00 p.m.,2:00 p.m. to 6:00 p.m.,6:00 p.m. to 8:00 p.m.,6:00 p.m. to 8:00 p.m.,6:00 p.m. to 8:00 p.m.,27.0,55.01,Bleecker & Houston Streets.
230847,2391,5.74,df_gardens,Manhattan,10029.0,40.790927,-73.948556,-3016.430149551412,105 East 103rd Street,Active,111.0,13.0,Garden,68.0,8.0,103rd Street Community Garden,NYRP,POINT (-73.948556 40.790927),,,,,,,,29.0,166.0,Lexington & Park Avenues
230848,2451,9.85,df_gardens,Manhattan,10029.0,40.794874,-73.943208,-3016.503853515792,176 E 111th Street,Active,111.0,13.0,Garden,68.0,8.0,Herb Garden (formerly 111th St. Betterment Assoc.),NYRP,POINT (-73.943208 40.794874),,,,,,,,29.0,172.0,3rd Ave. & Lexington Ave.
230849,1857,19.11,df_gardens,Manhattan,10009.0,40.722823,-73.980872,-3012.709955841656,281 East 4th Street,Active,103.0,10.0,Garden,74.0,2.0,Sage's Garden,DPR,POINT (-73.980872 40.722823),,,10:00 a.m. - 4:00 p.m.,1:00 p.m. - 5:00 p.m.,,,,27.0,26.01,Ave B & Ave. C
230850,2210,6.05,df_gardens,Manhattan,10019.0,40.76631,-73.991228,-3016.34933792868,505 West 52nd Street,Active,104.0,12.0,Garden,67.0,3.0,Oasis Community Garden,DPR/PRI,POINT (-73.991228 40.76631),CLOSED,CLOSED,12:00 p.m. - 2:00 p.m. & 2:00 p.m. - 4:00 p.m.,12:00 p.m. - 4:00 p.m & 2:00 p.m. - 4:00 p.m.,CLOSED,12:00 p.m. - 2:00 p.m.,4:00 p.m.-  6:00 p.m.,47.0,135.01,10th & 11th Avenue
230851,2569,14.32,df_gardens,Manhattan,10030.0,40.814612,-73.943556,-3017.977548040272,197 West 134th Street,Inactive (Group Forming),110.0,13.0,Garden,70.0,9.0,Harlem Valley Garden,DPR,POINT (-73.943556 40.814612),6:30 p.m - 7:30 p.m.,6:30 p.m - 7:30 p.m.,8:00 a.m. - 10:00 a.m.,8:00 a.m. - 10:00 a.m. & 6:30 p.m - 7:30 p.m.,6:30 p.m - 7:30 p.m.,6:30 p.m - 7:30 p.m.,6:30 p.m - 7:30 p.m.,30.0,228.0,Adam Clayton Powell Jr. Blvd. and West 134th St.
230852,2509,17.18,df_gardens,Manhattan,10026.0,40.804628,-73.95306,-3017.62710276168,145 St. Nicholas Avenue,Active,110.0,13.0,Garden,70.0,9.0,Carrie McCracken TRUCE Garden,DPR,POINT (-73.95306 40.804628),CLOSED,CLOSED,11:00 a.m. - 3:00 p.m.,11:00 a.m. - 3:00 p.m.,CLOSED,5:00 p.m. - 7:00 p.m.,CLOSED,30.0,218.0,W. 117th & W. 118th Streets
230853,2451,9.85,df_gardens,Manhattan,10029.0,40.794539,-73.943183,-3016.478062677638,171 East 110th Street,Active,111.0,13.0,Garden,68.0,8.0,El Cataño Garden,NYRP,POINT (-73.943183 40.794539),,,,,,,,29.0,172.0,3rd & Lexington Avenues
230854,2450,8.56,df_gardens,Manhattan,10029.0,40.796399,-73.947114,-3016.775967642486,1659 Madison Avenue,Inactive (No Group),111.0,13.0,Garden,68.0,8.0,Pueblo Unido,DPR,POINT (-73.947114 40.796399),11:00a - 1:00p,10:00a - 12:00p,3:00p - 5:00p,,,10:00a - 11:00p,12:00p - 1:00p,29.0,174.02,E 110th & E 111th
230855,2510,7.6,df_gardens,Manhattan,10035.0,40.802678,-73.939968,-3016.9487056343037,102 East 122nd Street,Active,111.0,13.0,Garden,68.0,9.0,El Barrio Garden of Angels,DPR,POINT (-73.939968 40.802678),4:00 p.m. - 8:00 p.m.,4:00 p.m. - 7:00 p.m.,12:00 a.m. - 5:00 p.m.,12:00 a.m. - 5:00 p.m.,4:00 p.m. - 7:00 p.m.,4:00 p.m. - 7:00 p.m.,4:00 p.m. - 7:00 p.m.,30.0,196.0,Park & Lexington Ave
230856,2452,7.720000000000001,df_gardens,Manhattan,10035.0,40.796563,-73.934047,-3016.255006280461,415 East 117th Street,Active,111.0,13.0,Garden,68.0,8.0,El Barrio Community Garden,DPR,POINT (-73.934047 40.796563),9:00 a.m. - 7:00 p.m.,9:00 a.m. - 7:00 p.m.,CLOSED,10:00 a.m. - 5:00 p.m.,9:00 a.m. - 7:00 p.m.,9:00 a.m. - 7:00 p.m.,9:00 a.m. - 7:00 p.m.,29.0,178.0,1st Avenue & E 117th St
230857,1973,12.740000000000002,df_gardens,Manhattan,10014.0,40.738033,-74.004002,-3014.777475608066,36 Jane Street,Active,102.0,10.0,Garden,66.0,3.0,Jane Street Garden,DPR,POINT (-74.004002 40.738033),,,9a.m. - dusk,9a.m. - dusk,,,,47.0,77.0,8th Avenue
230858,2451,9.85,df_gardens,Manhattan,10035.0,40.799665,-73.940574,-3016.7506491077097,1891-1895 Lexington Avenue,Active,111.0,13.0,Garden,68.0,8.0,Olga's El Gallo Community Garden,DPR,POINT (-73.940574 40.799665),7:00 a.m. - 9:30 a.m.,CLOSED,9:30 a.m. - 1:00 p.m.,9:00 a.m. - 11:00 a.m.,3:30 p.m. - 6:00 p.m.,7:00 a.m. - 8:30 a.m.,5:30 pm - 7:00 p.m.,30.0,182.0,At E. 118th Street
230859,2569,14.32,df_gardens,Manhattan,10027.0,40.809455,-73.946045,-3017.697795855475,128 West 127th Street,Active,110.0,13.0,Garden,70.0,9.0,Harlem Grows 127th Street Learning Annex,DPR,POINT (-73.946045 40.809455),10:00 a.m. - 2:00 p.m.,,10:00 a.m. - 2:00 p.m.,,10:00 a.m. - 2:00 p.m.,10:00 a.m. - 2:00 p.m.,10:00 a.m. - 2:00 p.m.,30.0,224.0,Lenox Ave. and Adam Clayton Powell Blvd.
230860,2568,8.33,df_gardens,Manhattan,10027.0,40.811676,-73.951434,-3018.081964143384,330 Saint Nicholas Avenue,Active,110.0,13.0,Garden,70.0,9.0,St. Nicholas Miracle Garden,DPR,POINT (-73.951434 40.811676),,,11:00 a.m. - 4:00 p.m.,12:00 a.m. - 5:00 p.m.,2:00 p.m. - 7:00 p.m.,1:00 p.m. - 6:00 p.m.,,30.0,215.0,126th and 127th Street
230861,1857,19.11,df_gardens,Manhattan,10009.0,40.726805,-73.978464,-3012.90647752752,626 East 11th Street,Active,103.0,10.0,Garden,74.0,2.0,11 BC Serenity Garden,DPR,POINT (-73.978464 40.726805),,,9-5p,9-5p,,,,27.0,28.0,Avenues B & C
230862,2746,5.6,df_gardens,Manhattan,10032.0,40.834024,-73.942264,-3019.360182790336,513 W 158th Street,Active,112.0,13.0,Garden,71.0,10.0,Dorothy K. McGowan Memorial Garden,DPR,POINT (-73.942264 40.834024),3:00pm - 6:00pm,9:30am - 11:00am; 6:00pm - 8:00pm,3:00pm - 6:00pm,3:00pm - 6:00pm,3:00pm - 6:00pm,9:30am - 11:00am; 6:00pm - 8:00pm,3:00pm - 6:00pm,31.0,245.0,Amsterdam Avenue & Broadway
230863,2509,17.18,df_gardens,Manhattan,10026.0,40.803355,-73.954354,-3017.58576005767,227 West 115th Street,Active,110.0,13.0,Garden,70.0,9.0,Luigi's Garden of Love,DPR,POINT (-73.954354 40.803355),5:00 p.m. - 7:30 p.m.,5:00 p.m. - 7:30 p.m.,7:00 a.m. - 9:30 p.m.,7:00 a.m. - 9:30 p.m.,5:00 p.m. - 7:30 p.m.,5:00 p.m. - 7:30 p.m.,5:00 p.m. - 7:30 p.m.,30.0,218.0,
230864,2451,9.85,df_gardens,Manhattan,10035.0,40.800083,-73.942206,-3016.848142003098,1665 Park Avenue,Active,111.0,13.0,Garden,68.0,8.0,Lydia's Magic Garden (El Girasol Magic Garden),DPR,POINT (-73.942206 40.800083),CLOSED,CLOSED,9:00 a.m. - 12:00 p.m.,10:00 p.m. - 1:00 p.m.,CLOSED,9:00 a.m. - 11:00 a.m.,7:30 a.m. - 9:00 a.m. & 5:30 p.m. - 7:30 p.m.,30.0,182.0,117th St. and 118th Street
230865,2510,7.6,df_gardens,Manhattan,10026.0,40.803011,-73.945556,-3017.2013348691157,13 West 119th Street,Active,110.0,13.0,Garden,70.0,9.0,Walter Miller III Memorial Garden (La Casa Frela),DPR,POINT (-73.945556 40.803011),4:00 p.m. - 6:00 p.m.,4:00 p.m. - 6:00 p.m.,12:00 p.m. - 2:00 p.m.,12:00 p.m. - 2:00 p.m.,4:00 p.m. - 6:00 p.m.,5:00 p.m. - 7:00 p.m.,5:00 p.m. - 7:00 p.m.,30.0,200.0,5th and Lenox Ave.
230866,2508,8.96,df_gardens,Manhattan,10026.0,40.800885,-73.956296,-3017.4823281219597,237 West 111th Street,Active,110.0,13.0,Garden,70.0,9.0,Electric Ladybug Garden,DPR,POINT (-73.956296 40.800885),3:00 p.m. - 6:00 p.m.,3:00 p.m. - 6:00 p.m.,9:00 a.m. - 12:00 p.m. & 3:00 p.m. - 6:00 p.m.,9:00 a.m. - 12:00 p.m. & 3:00 p.m. - 6:00 p.m.,3:00 p.m. - 6:00 p.m.,3:00 p.m. - 6:00 p.m.,3:00 p.m. - 6:00 p.m.,30.0,216.0,Frederick Douglas & Adam Clayton Powell Blvd.
230867,2569,14.32,df_gardens,Manhattan,10030.0,40.813931,-73.943116,-3017.909234348996,126 West 134th Street,Active,110.0,13.0,Garden,70.0,9.0,Harlem Grows 134th Street Green House,DPR,POINT (-73.943116 40.813931),10:00 a.m. - 2:00 p.m.,,10:00 a.m. - 2:00 p.m.,,10:00 a.m. - 2:00 p.m.,10:00 a.m. - 2:00 p.m.,10:00 a.m. - 2:00 p.m.,30.0,226.0,Malcolm X Blvd. and Adam Clayton Powell Jr. Blvd.
230868,1797,7.31,df_gardens,Manhattan,10002.0,40.720735,-73.986576,-3012.7877548533597,131 Stanton Street,Active,103.0,10.0,Garden,65.0,1.0,Children's Magical Garden,DPR,POINT (-73.986576 40.720735),3:00 p.m. - 6:00 p.m.,3:00 p.m. - 6:00 p.m.,3:00 p.m. - 6:00 p.m.,3:00 p.m. - 6:00 p.m.,CLOSED,3:00 p.m. - 6:00 p.m.,3:00 p.m. - 6:00 p.m.,27.0,30.01,Norfolk and Essex St.
230869,2451,9.85,df_gardens,Manhattan,10035.0,40.799658,-73.937486,-3016.624142179788,223 E. 119th Street,Active,111.0,13.0,Garden,68.0,8.0,La Casita,NYRP,POINT (-73.937486 40.799658),,,,,,,,29.0,194.0,2nd & 3rd Avenue
230870,1701,4.16,df_gardens,Queens,11433.0,40.701593,-73.783387,-3003.1013878354916,106-17 173rd Street,Active,412.0,5.0,Garden,29.0,27.0,Liberty Collective Learning Gardeners,DPR,POINT (-73.783387 40.701593),,,,,,,,14.0,440.0,
230871,2451,9.85,df_gardens,Manhattan,10029.0,40.796772,-73.946059,-3016.760509321548,65 East 111th Street,Active,111.0,13.0,Garden,68.0,8.0,Mission Garden,DPR,POINT (-73.946059 40.796772),,,,,,,,29.0,174.02,111th & 112th Streets.
230872,2567,10.46,df_gardens,Manhattan,10027.0,40.81383,-73.957909,-3018.5055250814703,550 West 125 Street,Active,109.0,13.0,Garden,69.0,7.0,Grant Shade garden- Grant House (NYCHA),NYCHA,POINT (-73.957909 40.81383),Close,Close,1:00 PM- 3:30 PM,1:00 PM- 3:30 PM,9:00AM- 11:00  AM,9:00 AM - 11:00AM,close,30.0,211.0,West 125th street & AmsterdanAve.
230873,2391,5.74,df_gardens,Manhattan,10029.0,40.789795,-73.951301,-3016.4584077732948,1445 Madison Avenue,Not GreenThumb,111.0,13.0,Garden,68.0,8.0,Garden for Living - Carver Houses (NYCHA),NYCHA,POINT (-73.951301 40.789795),9:00 A.M- 12:30 P.M,9:00 A.M- 12:30 P.M,9:00 A.M- 12:30 P.M,closed,9:00 A.M- 12:30 P.M,9:00 A.M- 12:30 P.M,9:00 A.M- 12:30 P.M,29.0,168.0,Madison Avenue & East 99th street
230874,2569,14.32,df_gardens,Manhattan,10027.0,40.809454,-73.942924,-3017.5703556034964,65 West 128th Street,Active,110.0,13.0,Garden,70.0,9.0,Rev. Linnette C. Williamson Memorial Park,PRI,POINT (-73.942924 40.809454),,,,,,,,30.0,208.0,5th Avenue/Lennox
230875,2037,14.83,df_gardens,Queens,11101.0,40.743432,-73.955078,-3013.183691547696,5-30 49th Avenue,Active,402.0,7.0,Garden,37.0,26.0,Long Island City Community Garden,DPR,POINT (-73.955078 40.743432),8:00 a.m. to 10:00 a.m.,8:00 a.m. to 12:00 p.m.,10:00 a.m. to 12:00 p.m.,9:00 a.m. to 12:00 p.m.,10:00 a.m. to 6:00 p.m.,4:00 p.m. to 6:00 p.m.,10:00 a.m. to 6:00 p.m.,59.0,7.01,Vernon Blvd. and 5th St.
230876,2037,14.83,df_gardens,Queens,11101.0,40.743432,-73.955078,-3013.183691547696,5-30 49th Avenue,Active,402.0,7.0,Garden,37.0,26.0,Long Island City Community Garden,DPR,POINT (-73.955078 40.743432),8:00 a.m. to 10:00 a.m.,8:00 a.m. to 12:00 p.m.,10:00 a.m. to 12:00 p.m.,9:00 a.m. to 12:00 p.m.,10:00 a.m. to 6:00 p.m.,4:00 p.m. to 6:00 p.m.,10:00 a.m. to 6:00 p.m.,59.0,7.01,Vernon Blvd. and 5th St.
230877,1701,4.16,df_gardens,Queens,11433.0,40.701593,-73.783387,-3003.1013878354916,106-17 173rd Street,Active,412.0,5.0,Garden,29.0,27.0,Trees of Life Organic Garden,DPR,POINT (-73.783387 40.701593),,12:00 p.m. - 1:00 p.m.,9:00 a.m. -1:00 p.m.,"9:00 a.m. - 12:00 p.m. & 3:00 p.m,. -5:00 p.m.",,12:00 p.m. - 1:00 p.m.,2:00 p.m. -  3:00 p.m.,14.0,440.0,173rd St and 106th Avenue/  SE/C of Liberty Park
230878,2051,8.44,df_gardens,Queens,11355.0,40.748464,-73.820845,-3008.0860449320803,47-32 Colden Street,Active,407.0,6.0,Garden,25.0,20.0,Evergreen Community Garden,DPR,POINT (-73.820845 40.748464),8:00a - 6:00p,8:00a - 6:00p,8:00a - 6:00p,,8:00a - 6:00p,8:00a - 6:00p,8:00a - 6:00p,16.0,837.0,Juniper and Colden
230879,1463,6.859999999999999,df_gardens,Queens,11436.0,40.669074,-73.805515,-3001.60195114311,13328 133rd Ave,Not GreenThumb,412.0,5.0,Garden,32.0,28.0,Essential Garden,DPR,POINT (-73.805515 40.669074),,,,,,,,10.0,814.0,"133rd Ave. and 135th Ave, and 143rd Street and 145th Street"
230880,1584,5.51,df_gardens,Queens,11434.0,40.687913,-73.772048,-3001.630670855824,177-01 Baisley Boulevard,Not GreenThumb,412.0,5.0,Garden,29.0,27.0,Senior Citizen Garden Club,DPR,POINT (-73.772048 40.687913),,,,,,,,14.0,426.0,116th Ave. and 175th St. (inside park)
230881,1643,7.41,df_gardens,Queens,11434.0,40.690173,-73.768345,-3001.646719973685,17850 LINDEN BOULEVARD,Not GreenThumb,412.0,5.0,Garden,29.0,27.0,Roy Wilkins Community Garden,DPR,POINT (-73.768345 40.690173),,,,,,,,14.0,426.0,entrance at 179th St. and Linden Blvd.
230882,2099,3.65,df_gardens,Queens,11106.0,40.755826,-73.926287,-3012.926889798062,35-38 35 STREET,Not GreenThumb,401.0,7.0,Garden,36.0,26.0,Astoria Residents Reclaiming Our World (ARROW),DPR,POINT (-73.926287 40.755826),,,,,,,,59.0,57.0,35th & 36th Avenues
230883,1811,10.7,df_gardens,Queens,11375.0,40.716394,-73.857629,-3007.2163222698264,67-2 Kessel Street,Active,406.0,6.0,Garden,28.0,29.0,Project Eden,DPR,POINT (-73.857629 40.716394),2:00 p.m. - 4:00 p.m.,8:00 a.m. - 10:00 a.m. & 5:00 p.m. - 7:00 p.m.,10:00 a.m. - 3:00 p.m.,11:00 a.m. - 1:00 p.m.,10:00 a.m. - 12:00 p.m.,10:00 a.m. - 12:00 p.m.,10:00 a.m. - 12:00 p.m.& 3:00 p.m. - 7:00 p.m.,15.0,707.0,At Yellowstone Blvd.
230884,1988,6.15,df_gardens,Queens,11368.0,40.741388,-73.860084,-3009.162339956592,52-02 102nd Street,Active,404.0,14.0,Garden,39.0,21.0,Corona Peachtree Community Garden,DPR,POINT (-73.860084 40.741388),CLOSED,CLOSED,10:00 a.m. - 3:00 p.m.,10:00 a.m. - 3:00 p.m.,CLOSED,CLOSED,CLOSED,13.0,443.01,At Radcliffe Avenue
230885,2451,9.85,df_gardens,Manhattan,10029.0,40.799118,-73.944295,-3016.86201713181,71 East 115th Street,Active,111.0,13.0,Garden,68.0,8.0,La Cuevita Community Garden,DPR,POINT (-73.944295 40.799118),1:00 p.m. - 5:00 p.m.,Closed,1:00 p.m. - 5:00 p.m.,Closed,1:00 p.m. - 5:00 p.m.,1:00 p.m. - 5:00 p.m.,1:00 p.m. - 5:00 p.m.,30.0,184.0,Madison & Park Avenue
230886,1988,6.15,df_gardens,Queens,11368.0,40.740335,-73.85909,-3009.04406939515,54-01 101st Street,Active,404.0,14.0,Garden,35.0,21.0,Sparrow's Nest Community Garden,DPR,POINT (-73.85909 40.740335),CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,13.0,443.01,Lewis Ave. and Martense Ave
230887,1856,8.32,df_gardens,Manhattan,10009.0,40.724438,-73.986215,-3013.04702562217,150 EAST 4 STREET,Not GreenThumb,103.0,10.0,Garden,74.0,2.0,Third Street Children's Garden (P.S. 63 - Neighborhood School),DOE,POINT (-73.986215 40.724438),,,,,,,,27.0,32.0,1st Avenue & Avenue A
230888,1739,3.28,df_gardens,Manhattan,10002.0,40.712251,-73.984118,-3012.059982029618,198 MONROE STREET,Not GreenThumb,103.0,10.0,Garden,65.0,1.0,University Neighborhood High School,DOE,POINT (-73.984118 40.712251),,,,,,,,27.0,2.02,Montgmery Street Gouveneur Street
230889,2389,9.72,df_gardens,Manhattan,10024.0,40.789285,-73.971803,-3017.2569545308547,123 WEST 89 STREET,Not GreenThumb,107.0,12.0,Garden,69.0,6.0,Westside Community Garden,PRI,POINT (-73.971803 40.789285),,,,,,,,47.0,173.0,Amsterdam and Columbus
230890,2389,9.72,df_gardens,Manhattan,10025.0,40.789479,-73.968423,-3017.133436621617,59 WEST 91 STREET,Not GreenThumb,107.0,12.0,Garden,69.0,6.0,P.S. 84 - The Dream Garden and Garden of Angels,DOE,POINT (-73.968423 40.789479),,,,,,,,47.0,177.0,Central Park West
230891,2686,7.99,df_gardens,Manhattan,10031.0,40.827506,-73.94839,-3019.12833641534,545 West 147th Street,Active,109.0,13.0,Garden,71.0,7.0,Mo' Pals,MLT,POINT (-73.94839 40.827506),,,,,,,,30.0,233.0,Amsterdam & Broadway
230892,2451,9.85,df_gardens,Manhattan,10035.0,40.799249,-73.937696,-3016.6024695903043,220 E. 119th Street,Active,111.0,13.0,Garden,68.0,8.0,Papo's Garden,MLT,POINT (-73.937696 40.799249),,,,,,,,29.0,188.0,2nd & 3rd
230893,1857,19.11,df_gardens,Manhattan,10009.0,40.721838,-73.979689,-3012.5889107483817,314-318 East 4th Street,Active,103.0,10.0,Garden,65.0,2.0,Parque De Tranquilidad,MLT,POINT (-73.979689 40.721838),,,,,,,,27.0,26.01,Avenues C & D
230894,1798,8.17,df_gardens,Manhattan,10002.0,40.720952,-73.984798,-3012.731408087696,174 Suffolk Street,Active,103.0,10.0,Garden,65.0,2.0,Dorothy Strelsin Memorial Garden (Suffolk St. - Committee of Poor People),NYRP,POINT (-73.984798 40.720952),,,12:00p - 5:00p,12:00p - 5:00p,12:00p - 5:00p,,,27.0,30.01,Houston & Stanton
230895,2452,7.720000000000001,df_gardens,Manhattan,10029.0,40.794282,-73.934775,-3016.1160609565504,431 East 114th Street,Active,111.0,13.0,Garden,68.0,8.0,Family Garden by Tiffany & Co.,NYRP,POINT (-73.934775 40.794282),,,,,,,,29.0,178.0,1st Ave. & Pleasant Avenues
230896,1857,19.11,df_gardens,Manhattan,10009.0,40.727478,-73.979002,-3012.9781764169556,603 East 11th Street,Active,103.0,10.0,Garden,74.0,2.0,Toyota Childrens Learning Garden (Coradan Evaeden),NYRP,POINT (-73.979002 40.727478),10:00a - 8:00p,10:00a - 8:00p,10:00a - 8:00p,10:00a - 8:00p,10:00a - 8:00p,10:00a - 8:00p,10:00a - 8:00p,27.0,28.0,Avenues B & C
230897,2451,9.85,df_gardens,Manhattan,10029.0,40.796245,-73.945843,-3016.7127277595346,95 East 111th Street,Active,111.0,13.0,Garden,68.0,8.0,Villa Santurce,DPR,POINT (-73.945843 40.796245),,,,,,,,29.0,174.02,Park & Madison Avenues
230898,1738,6.07,df_gardens,Manhattan,10002.0,40.713006,-73.989824,-3012.348148450944,25 Rutgers Street,Active,103.0,10.0,Garden,65.0,1.0,Lower East Side People Care,MLT,POINT (-73.989824 40.713006),,,,,,,,27.0,6.0,Henry & Madison
230899,2864,2.1500000000000004,df_gardens,Manhattan,10033.0,40.85084,-73.939075,-3020.473322573,814 West 181st Street,Active,112.0,13.0,Garden,71.0,10.0,West 181st Street Beautification Project,DOT,POINT (-73.939075 40.85084),12:00 a.m. to 11:59 p.m.,12:00 a.m. to 11:59 p.m.,12:00 a.m. to 11:59 p.m.,12:00 a.m. to 11:59 p.m.,12:00 a.m. to 11:59 p.m.,12:00 a.m. to 11:59 p.m.,12:00 a.m. to 11:59 p.m.,31.0,265.0,Pinehurst Avenue and West 181st Street
230900,2746,5.6,df_gardens,Manhattan,10031.0,40.829592,-73.943547,-3019.0848550428236,475 W 152nd Street,Active,109.0,13.0,Garden,71.0,7.0,Sugar Hill Hope Garden,DEP (DPR),POINT (-73.943547 40.829592),9:00 a.m.- 7:00 p.m.,9:00 a.m.- 7:00 p.m.,9:00 a.m.- 7:00 p.m.,9:00 a.m.- 7:00 p.m.,9:00 a.m.- 7:00 p.m.,9:00 a.m.- 7:00 p.m.,9:00 a.m.- 7:00 p.m.,30.0,235.01,West 153rd Street
230901,2569,14.32,df_gardens,Manhattan,10027.0,40.808996,-73.943777,-3017.571299817892,77 West 127th Street,Active,110.0,13.0,Garden,70.0,9.0,Our Neighborhood Place,PRI,POINT (-73.943777 40.808996),,,,,,,,30.0,208.0,Lenox Ave. and 5th Ave.
230902,2686,7.99,df_gardens,Manhattan,10031.0,40.828532,-73.948126,-3019.1934287310323,564 West 149th Street,Active,109.0,13.0,Garden,71.0,7.0,Maggie's Garden,NYRP,POINT (-73.948126 40.828532),12:30 p.m. to 2:30 p.m.,Noon to 4:00 p.m.,,2:00 p.m. to 4:00 p.m.,Noon to 4:00 p.m. & 6:00 p.m. to 8:00 p.m.,Noon to 4:00 p.m. & 6:00 p.m. to 8:00 p.m.,Noon to 4:00 p.m. & 6:00 p.m. to 8:00 p.m.,30.0,233.0,Amsterdam & Broadway
230903,1916,10.56,df_gardens,Manhattan,10009.0,40.728692,-73.982938,-3013.228295057096,422 East 11th Street,Active,103.0,10.0,Garden,74.0,2.0,11th Street Community Garden,MLT,POINT (-73.982938 40.728692),,,Noon to 6:00 p.m.,Noon to 6:00 p.m.,,,,27.0,34.0,1st Avenue & Avenue A
230904,1857,19.11,df_gardens,Manhattan,10009.0,40.724593,-73.97897,-3012.76344380921,117 Avenue C,Active,103.0,10.0,Garden,74.0,2.0,Carmen Pabon Del Amanecer Jardin,PRI,POINT (-73.97897 40.724593),,,"12:00p - 5:00p (May, June, Sep, Oct) & 9:00a - 1:00p (July and Aug)",,,,1:00p - 6:00p,27.0,26.02,East 8th and East 7th St.
